order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating
ORD107613,2023-04-01,New Balance,Model-793,Basketball,Men,11,Red,157,20,125.6,4,502.4,Wallet,Retail Store,India,High,3.4
ORD107614,2022-05-29,ASICS,Model-698,Lifestyle,Unisex,11,Blue,94,10,84.6,3,253.8,Bank Transfer,Online,UK,High,3.0
ORD107615,2024-04-02,New Balance,Model-725,Lifestyle,Women,8,Black,175,10,157.5,3,472.5,Cash,Online,India,Low,4.6
ORD107616,2023-01-30,Puma,Model-201,Basketball,Men,10,White,119,5,113.05,2,226.1,Bank Transfer,Online,UAE,Medium,3.5
ORD107617,2025-10-01,Nike,Model-321,Training,Unisex,8,White,115,30,80.5,3,241.5,Card,Retail Store,Pakistan,Medium,3.2
ORD107618,2022-01-04,Adidas,Model-657,Training,Unisex,10,Grey,187,0,187.0,2,374.0,Cash,Online,UAE,Low,5.0
ORD107619,2018-05-10,New Balance,Model-827,Basketball,Unisex,8,Red,167,5,158.65,4,634.6,Cash,Online,India,High,3.3
ORD107620,2018-09-28,New Balance,Model-903,Basketball,Women,11,Red,170,15,144.5,1,144.5,Card,Retail Store,Pakistan,Medium,4.5
ORD107621,2020-10-06,ASICS,Model-217,Basketball,Men,11,Red,181,10,162.9,4,651.6,Bank Transfer,Retail Store,UAE,Low,4.4
ORD107622,2018-01-26,Reebok,Model-332,Basketball,Women,7,Red,140,30,98.0,2,196.0,Bank Transfer,Online,UK,High,4.4
ORD107623,2025-01-30,Reebok,Model-424,Training,Unisex,10,Red,62,10,55.8,3,167.4,Card,Retail Store,UK,Medium,4.6
ORD107624,2023-11-20,Nike,Model-150,Basketball,Unisex,6,White,89,30,62.3,3,186.9,Cash,Retail Store,Germany,High,4.7
ORD107625,2019-06-23,ASICS,Model-157,Gym,Women,8,Grey,102,15,86.7,3,260.1,Card,Retail Store,USA,High,3.2
ORD107626,2023-12-27,Reebok,Model-306,Lifestyle,Unisex,9,Blue,121,0,121.0,4,484.0,Card,Online,UAE,Low,4.2
ORD107627,2020-10-14,ASICS,Model-671,Lifestyle,Unisex,11,Red,78,15,66.3,3,198.9,Wallet,Online,UK,High,3.3
ORD107628,2026-11-10,Nike,Model-908,Training,Unisex,11,Black,62,30,43.4,1,43.4,Cash,Online,USA,High,3.8
ORD107629,2024-07-23,Puma,Model-147,Training,Men,8,Blue,94,10,84.6,4,338.4,Cash,Retail Store,Pakistan,High,3.8
ORD107630,2021-03-06,Puma,Model-257,Training,Men,11,Blue,86,0,86.0,4,344.0,Cash,Online,Pakistan,Low,3.8
ORD107631,2019-11-20,Puma,Model-726,Training,Men,6,Blue,85,30,59.5,3,178.5,Bank Transfer,Online,Pakistan,Medium,4.7
ORD107632,2026-07-04,Adidas,Model-240,Basketball,Women,7,White,126,0,126.0,4,504.0,Wallet,Retail Store,India,Medium,4.6
ORD107633,2020-08-13,Reebok,Model-796,Running,Unisex,9,Blue,211,30,147.7,2,295.4,Bank Transfer,Retail Store,Germany,Low,4.3
ORD107634,2020-12-18,Puma,Model-460,Gym,Men,7,Grey,183,0,183.0,2,366.0,Wallet,Online,India,Medium,4.0
ORD107635,2018-04-13,Reebok,Model-309,Running,Men,9,Black,62,15,52.7,1,52.7,Wallet,Online,UK,Low,3.8
ORD107636,2022-01-11,Adidas,Model-715,Running,Men,8,Grey,80,0,80.0,1,80.0,Card,Online,UAE,High,3.2
ORD107637,2025-10-19,Nike,Model-195,Gym,Women,9,Red,179,0,179.0,3,537.0,Wallet,Online,Pakistan,High,3.2
ORD107638,2019-01-07,Nike,Model-243,Lifestyle,Women,9,Black,178,5,169.1,3,507.3,Wallet,Online,India,High,4.8
ORD107639,2022-02-19,ASICS,Model-221,Running,Unisex,7,Grey,120,30,84.0,2,168.0,Wallet,Retail Store,Germany,High,3.9
ORD107640,2018-04-11,Adidas,Model-691,Basketball,Men,6,Blue,121,15,102.85,4,411.4,Wallet,Retail Store,India,Low,3.9
ORD107641,2018-09-01,Reebok,Model-285,Basketball,Women,8,Black,79,30,55.3,4,221.2,Cash,Retail Store,Pakistan,Medium,3.2
ORD107642,2025-04-29,New Balance,Model-655,Gym,Women,11,Blue,61,5,57.95,2,115.9,Bank Transfer,Online,Pakistan,Medium,3.4
ORD107643,2022-02-08,Reebok,Model-586,Basketball,Unisex,9,Red,98,15,83.3,1,83.3,Bank Transfer,Retail Store,India,Low,4.1
ORD107644,2024-09-01,Reebok,Model-534,Running,Men,6,Black,98,0,98.0,1,98.0,Cash,Online,UK,Low,4.6
ORD107645,2021-09-04,ASICS,Model-308,Lifestyle,Men,9,Grey,162,30,113.4,3,340.2,Card,Online,USA,Medium,4.9
ORD107646,2022-04-08,Puma,Model-675,Gym,Women,9,Grey,206,15,175.1,3,525.3,Bank Transfer,Retail Store,India,Low,3.9
ORD107647,2026-06-15,Reebok,Model-800,Training,Men,6,Red,108,10,97.2,4,388.8,Wallet,Online,USA,High,3.7
ORD107648,2020-06-21,ASICS,Model-416,Basketball,Women,8,White,194,15,164.9,3,494.7,Wallet,Retail Store,USA,Low,4.0
ORD107649,2021-02-26,New Balance,Model-921,Running,Men,6,White,213,15,181.05,2,362.1,Bank Transfer,Online,India,Low,3.2
ORD107650,2022-08-16,Reebok,Model-901,Gym,Women,9,Grey,87,5,82.65,2,165.3,Cash,Retail Store,USA,Medium,3.5
ORD107651,2020-01-28,New Balance,Model-111,Gym,Women,6,Red,68,20,54.4,2,108.8,Card,Online,Pakistan,High,3.8
ORD107652,2026-04-12,Puma,Model-850,Lifestyle,Men,11,Red,62,15,52.7,1,52.7,Wallet,Retail Store,India,Low,4.1
ORD107653,2020-03-16,New Balance,Model-967,Gym,Men,10,Black,210,0,210.0,2,420.0,Wallet,Online,India,High,4.4
ORD107654,2019-06-22,New Balance,Model-471,Basketball,Women,11,Blue,198,15,168.3,3,504.9,Bank Transfer,Online,USA,Low,3.6
ORD107655,2023-01-13,Puma,Model-528,Running,Men,10,Grey,79,15,67.15,4,268.6,Wallet,Online,UK,Low,4.2
ORD107656,2022-11-13,Puma,Model-488,Training,Men,10,White,208,30,145.6,4,582.4,Card,Online,Pakistan,Medium,4.2
ORD107657,2024-11-22,Puma,Model-752,Training,Women,6,Grey,78,30,54.6,2,109.2,Card,Retail Store,USA,Medium,3.6
ORD107658,2026-11-03,Puma,Model-344,Lifestyle,Women,8,Red,104,5,98.8,3,296.4,Card,Online,USA,Medium,3.4
ORD107659,2018-07-31,New Balance,Model-648,Gym,Women,9,Black,217,20,173.6,4,694.4,Wallet,Online,UAE,Medium,4.9
ORD107660,2020-01-26,Adidas,Model-441,Training,Women,7,Blue,192,0,192.0,3,576.0,Wallet,Online,UAE,Medium,4.0
ORD107661,2021-08-01,ASICS,Model-784,Training,Women,9,White,185,5,175.75,1,175.75,Bank Transfer,Retail Store,Germany,High,4.4
ORD107662,2026-09-20,New Balance,Model-666,Running,Unisex,9,Black,107,10,96.3,2,192.6,Card,Retail Store,USA,High,3.4
ORD107663,2025-11-09,Adidas,Model-685,Running,Men,9,Grey,90,5,85.5,4,342.0,Wallet,Retail Store,India,Medium,3.1
ORD107664,2019-07-30,Nike,Model-238,Running,Women,6,White,181,0,181.0,1,181.0,Wallet,Online,USA,Medium,4.3
ORD107665,2018-09-18,ASICS,Model-745,Training,Unisex,6,Blue,164,5,155.8,2,311.6,Cash,Online,UK,Low,3.7
ORD107666,2026-12-18,Reebok,Model-311,Gym,Unisex,6,Grey,149,15,126.65,2,253.3,Cash,Online,UAE,Low,3.2
ORD107667,2025-07-07,Puma,Model-569,Basketball,Unisex,10,Red,210,0,210.0,3,630.0,Cash,Online,UAE,High,3.9
ORD107668,2019-04-24,Reebok,Model-897,Running,Men,6,Red,104,15,88.4,2,176.8,Card,Online,USA,High,4.3
ORD107669,2022-12-12,ASICS,Model-590,Basketball,Men,9,Black,83,15,70.55,1,70.55,Bank Transfer,Retail Store,Pakistan,Medium,3.6
ORD107670,2022-12-31,ASICS,Model-275,Lifestyle,Unisex,10,White,142,30,99.4,1,99.4,Card,Online,UAE,Medium,4.4
ORD107671,2018-05-06,ASICS,Model-446,Training,Men,10,White,186,30,130.2,2,260.4,Bank Transfer,Retail Store,Pakistan,Medium,4.3
ORD107672,2020-08-10,Reebok,Model-798,Running,Women,9,Red,213,10,191.7,1,191.7,Wallet,Online,UAE,Low,4.2
ORD107673,2025-07-01,ASICS,Model-639,Training,Unisex,10,Black,159,0,159.0,1,159.0,Bank Transfer,Retail Store,UAE,Low,4.7
ORD107674,2020-06-26,Puma,Model-246,Basketball,Women,8,Black,120,0,120.0,3,360.0,Card,Retail Store,India,High,3.2
ORD107675,2019-08-31,ASICS,Model-944,Running,Unisex,7,Red,219,20,175.2,1,175.2,Cash,Online,Pakistan,Low,3.4
ORD107676,2025-09-22,Puma,Model-158,Lifestyle,Women,6,White,170,10,153.0,2,306.0,Bank Transfer,Online,Pakistan,Medium,3.7
ORD107677,2025-12-11,Reebok,Model-205,Training,Women,10,Grey,97,5,92.15,4,368.6,Wallet,Online,Pakistan,High,3.1
ORD107678,2021-09-13,Puma,Model-600,Basketball,Unisex,8,White,217,10,195.3,2,390.6,Wallet,Online,India,Medium,4.4
ORD107679,2026-08-02,Puma,Model-760,Running,Unisex,11,Black,204,5,193.8,4,775.2,Wallet,Retail Store,UAE,Low,3.9
ORD107680,2020-02-12,Puma,Model-491,Basketball,Men,6,White,201,0,201.0,1,201.0,Card,Online,Germany,Low,4.1
ORD107681,2025-12-23,New Balance,Model-355,Lifestyle,Women,10,Blue,153,5,145.35,1,145.35,Bank Transfer,Retail Store,UAE,Medium,3.0
ORD107682,2020-01-29,Reebok,Model-776,Gym,Men,9,Grey,140,5,133.0,4,532.0,Card,Retail Store,Germany,Low,4.1
ORD107683,2022-06-26,Nike,Model-382,Gym,Men,8,Black,139,20,111.2,1,111.2,Bank Transfer,Online,India,High,3.9
ORD107684,2019-06-25,ASICS,Model-415,Basketball,Women,7,White,167,30,116.9,2,233.8,Cash,Online,Germany,High,4.3
ORD107685,2025-11-11,Nike,Model-249,Lifestyle,Women,7,Red,155,30,108.5,1,108.5,Wallet,Retail Store,India,Medium,3.8
ORD107686,2026-02-10,Adidas,Model-319,Running,Women,9,Grey,65,30,45.5,2,91.0,Wallet,Online,Germany,Low,3.7
ORD107687,2023-10-27,New Balance,Model-937,Gym,Unisex,11,Black,139,15,118.15,4,472.6,Cash,Online,Germany,Low,4.7
ORD107688,2023-10-12,ASICS,Model-484,Running,Women,10,White,207,15,175.95,3,527.85,Wallet,Online,Germany,Low,4.1
ORD107689,2022-09-21,Puma,Model-466,Lifestyle,Unisex,6,Blue,111,5,105.45,4,421.8,Wallet,Retail Store,Pakistan,Low,3.2
ORD107690,2026-01-12,ASICS,Model-304,Basketball,Women,8,Black,153,20,122.4,2,244.8,Wallet,Retail Store,USA,High,3.4
ORD107691,2021-02-04,ASICS,Model-138,Basketball,Women,9,White,163,10,146.7,2,293.4,Bank Transfer,Online,UAE,Low,3.2
ORD107692,2020-10-07,Nike,Model-118,Lifestyle,Women,11,Red,86,15,73.1,3,219.3,Wallet,Retail Store,UK,Medium,4.5
ORD107693,2022-02-02,New Balance,Model-887,Training,Women,7,Red,110,0,110.0,4,440.0,Cash,Retail Store,USA,Low,4.2
ORD107694,2026-12-02,Puma,Model-649,Gym,Unisex,6,Grey,160,10,144.0,2,288.0,Bank Transfer,Online,Pakistan,High,4.7
ORD107695,2022-10-27,Adidas,Model-126,Running,Men,9,Blue,192,10,172.8,1,172.8,Wallet,Retail Store,UAE,Medium,4.7
ORD107696,2021-06-08,ASICS,Model-105,Basketball,Women,6,Blue,142,30,99.4,3,298.2,Bank Transfer,Online,USA,Medium,4.2
ORD107697,2023-02-17,Nike,Model-439,Gym,Women,9,Blue,198,0,198.0,2,396.0,Cash,Retail Store,Germany,Medium,5.0
ORD107698,2020-03-25,Puma,Model-805,Lifestyle,Unisex,6,Blue,106,30,74.2,4,296.8,Bank Transfer,Retail Store,India,High,3.9
ORD107699,2026-09-09,Reebok,Model-823,Training,Men,11,Grey,219,0,219.0,4,876.0,Card,Online,USA,Medium,4.7
ORD107700,2026-06-22,Reebok,Model-250,Lifestyle,Unisex,8,Blue,106,20,84.8,1,84.8,Wallet,Online,Germany,Low,3.9
ORD107701,2026-02-09,Puma,Model-853,Training,Women,7,Red,188,15,159.8,1,159.8,Bank Transfer,Online,Germany,Medium,4.5
ORD107702,2018-06-01,New Balance,Model-739,Running,Men,7,Black,96,30,67.2,1,67.2,Cash,Online,India,High,4.6
ORD107703,2020-09-08,New Balance,Model-981,Lifestyle,Women,7,Black,77,20,61.6,3,184.8,Wallet,Online,Pakistan,High,4.6
ORD107704,2018-06-21,ASICS,Model-669,Running,Women,6,White,113,20,90.4,1,90.4,Wallet,Retail Store,Pakistan,High,4.6
ORD107705,2019-05-20,ASICS,Model-139,Lifestyle,Women,6,Grey,139,20,111.2,3,333.6,Bank Transfer,Online,India,High,5.0
ORD107706,2023-06-30,Nike,Model-964,Training,Women,7,Grey,200,30,140.0,2,280.0,Bank Transfer,Retail Store,Pakistan,Low,4.6
ORD107707,2022-06-14,Puma,Model-357,Training,Women,8,White,202,20,161.6,1,161.6,Bank Transfer,Online,USA,Medium,4.1
ORD107708,2020-05-29,Adidas,Model-707,Training,Women,7,Red,136,0,136.0,4,544.0,Cash,Retail Store,India,Low,4.5
ORD107709,2019-11-30,Adidas,Model-457,Lifestyle,Women,7,White,178,30,124.6,1,124.6,Cash,Retail Store,India,High,3.7
ORD107710,2018-05-08,ASICS,Model-328,Gym,Men,8,Blue,186,30,130.2,1,130.2,Wallet,Retail Store,India,Medium,4.1
ORD107711,2025-08-07,Adidas,Model-959,Basketball,Women,9,Black,144,5,136.8,3,410.4,Cash,Retail Store,India,Medium,4.0
ORD107712,2018-06-01,Puma,Model-693,Running,Women,10,Grey,149,30,104.3,3,312.9,Cash,Online,Pakistan,Low,4.2
ORD107713,2025-03-14,Puma,Model-156,Training,Men,7,White,66,30,46.2,2,92.4,Card,Retail Store,UAE,Medium,3.6
ORD107714,2021-03-13,Puma,Model-114,Basketball,Men,7,Red,115,15,97.75,1,97.75,Bank Transfer,Online,Germany,Low,4.6
ORD107715,2022-04-06,ASICS,Model-354,Training,Unisex,9,Grey,151,10,135.9,3,407.7,Card,Online,Pakistan,High,3.8
ORD107716,2019-09-17,Adidas,Model-262,Training,Men,11,White,174,15,147.9,2,295.8,Bank Transfer,Retail Store,Pakistan,High,3.9
ORD107717,2022-08-27,ASICS,Model-817,Basketball,Unisex,8,White,132,5,125.4,2,250.8,Bank Transfer,Retail Store,Pakistan,Medium,4.6
ORD107718,2019-08-20,Reebok,Model-977,Training,Men,10,Red,178,10,160.2,4,640.8,Card,Retail Store,Germany,High,3.1
ORD107719,2025-08-11,Adidas,Model-881,Training,Men,8,Red,179,5,170.05,4,680.2,Cash,Retail Store,UK,High,3.4
ORD107720,2020-11-30,Reebok,Model-456,Gym,Women,9,Black,111,10,99.9,1,99.9,Bank Transfer,Online,India,High,4.4
ORD107721,2026-02-25,ASICS,Model-683,Gym,Women,11,Black,146,0,146.0,2,292.0,Bank Transfer,Online,UAE,Low,4.7
ORD107722,2026-06-24,Puma,Model-997,Running,Unisex,7,White,70,20,56.0,3,168.0,Card,Online,UAE,Medium,4.1
ORD107723,2025-05-23,New Balance,Model-296,Gym,Unisex,11,Red,153,30,107.1,1,107.1,Cash,Online,UAE,Medium,4.8
ORD107724,2020-04-17,Nike,Model-660,Running,Unisex,8,Black,89,0,89.0,3,267.0,Bank Transfer,Online,UK,Medium,3.5
ORD107725,2026-08-28,Puma,Model-791,Gym,Women,7,White,218,30,152.6,1,152.6,Bank Transfer,Retail Store,UAE,High,4.1
ORD107726,2021-04-13,New Balance,Model-626,Running,Unisex,9,White,170,30,119.0,3,357.0,Card,Retail Store,UAE,High,3.6
ORD107727,2018-11-10,Nike,Model-706,Gym,Women,7,White,131,10,117.9,3,353.7,Card,Online,Germany,Low,4.1
ORD107728,2018-10-02,Puma,Model-136,Basketball,Unisex,11,White,84,15,71.4,3,214.2,Wallet,Retail Store,India,Low,3.2
ORD107729,2020-09-23,ASICS,Model-638,Running,Men,6,Grey,159,5,151.05,1,151.05,Cash,Online,USA,Low,3.8
ORD107730,2019-07-02,Puma,Model-286,Lifestyle,Men,9,White,158,30,110.6,1,110.6,Card,Online,USA,High,4.0
ORD107731,2021-04-11,New Balance,Model-570,Training,Women,9,Black,78,0,78.0,3,234.0,Wallet,Retail Store,India,Low,3.4
ORD107732,2022-04-28,Nike,Model-763,Running,Unisex,11,Black,166,30,116.2,2,232.4,Bank Transfer,Retail Store,USA,Low,4.5
ORD107733,2020-03-09,New Balance,Model-839,Lifestyle,Women,9,Black,209,5,198.55,4,794.2,Wallet,Online,UK,Low,4.0
ORD107734,2023-07-17,Reebok,Model-736,Gym,Unisex,8,Black,96,15,81.6,4,326.4,Cash,Retail Store,Germany,High,4.8
ORD107735,2019-11-06,Nike,Model-992,Lifestyle,Women,8,White,76,0,76.0,1,76.0,Bank Transfer,Retail Store,USA,Medium,4.1
ORD107736,2022-02-26,Reebok,Model-869,Basketball,Women,10,White,83,30,58.1,4,232.4,Bank Transfer,Retail Store,Pakistan,Medium,4.5
ORD107737,2021-07-05,Adidas,Model-656,Training,Unisex,11,Black,72,10,64.8,1,64.8,Wallet,Retail Store,USA,High,4.0
ORD107738,2023-10-26,Nike,Model-232,Training,Men,7,Grey,163,30,114.1,3,342.3,Wallet,Online,UK,Low,4.1
ORD107739,2026-09-04,Reebok,Model-589,Gym,Men,6,Black,209,20,167.2,1,167.2,Wallet,Retail Store,UK,Medium,4.8
ORD107740,2026-10-28,Reebok,Model-711,Running,Unisex,9,Red,129,15,109.65,3,328.95,Bank Transfer,Online,India,Medium,4.2
ORD107741,2023-09-11,New Balance,Model-732,Running,Women,11,Red,150,30,105.0,1,105.0,Bank Transfer,Retail Store,India,High,4.4
ORD107742,2025-01-11,Adidas,Model-686,Basketball,Unisex,9,Grey,192,15,163.2,4,652.8,Wallet,Online,UAE,Medium,4.3
ORD107743,2023-06-04,Reebok,Model-448,Running,Men,11,Grey,117,5,111.15,1,111.15,Card,Retail Store,India,Medium,3.1
ORD107744,2024-10-25,Nike,Model-805,Lifestyle,Women,8,White,96,5,91.2,4,364.8,Wallet,Retail Store,Pakistan,High,3.8
ORD107745,2024-07-30,Nike,Model-755,Running,Women,7,Blue,104,15,88.4,4,353.6,Bank Transfer,Online,UK,High,4.0
ORD107746,2022-03-05,Nike,Model-180,Gym,Men,7,Grey,199,20,159.2,2,318.4,Card,Retail Store,India,Low,4.6
ORD107747,2021-12-31,New Balance,Model-517,Lifestyle,Men,8,White,181,15,153.85,1,153.85,Cash,Online,Pakistan,Medium,3.6
ORD107748,2026-07-02,Adidas,Model-432,Basketball,Men,9,White,65,15,55.25,1,55.25,Card,Retail Store,USA,Medium,4.0
ORD107749,2020-08-22,New Balance,Model-274,Basketball,Men,7,White,75,20,60.0,3,180.0,Card,Retail Store,Germany,High,3.4
ORD107750,2022-10-17,Adidas,Model-229,Gym,Men,10,Grey,64,10,57.6,2,115.2,Cash,Retail Store,India,Low,4.6
ORD107751,2022-10-19,Adidas,Model-789,Gym,Women,11,White,154,10,138.6,1,138.6,Bank Transfer,Retail Store,India,Low,3.4
ORD107752,2020-05-05,ASICS,Model-102,Running,Unisex,11,Black,83,30,58.1,1,58.1,Wallet,Online,India,Medium,4.3
ORD107753,2026-10-01,New Balance,Model-883,Lifestyle,Women,6,Grey,63,10,56.7,4,226.8,Cash,Online,UK,Low,3.3
ORD107754,2024-01-09,Puma,Model-549,Lifestyle,Women,9,Grey,147,30,102.9,3,308.7,Card,Retail Store,India,Low,4.3
ORD107755,2018-06-08,Nike,Model-225,Gym,Men,8,Red,143,10,128.7,1,128.7,Wallet,Retail Store,USA,High,4.0
ORD107756,2020-03-13,Adidas,Model-728,Basketball,Unisex,9,Blue,140,10,126.0,1,126.0,Wallet,Retail Store,Germany,High,4.8
ORD107757,2023-08-15,Reebok,Model-240,Running,Unisex,11,Grey,215,0,215.0,4,860.0,Bank Transfer,Retail Store,USA,Low,3.4
ORD107758,2021-09-06,New Balance,Model-777,Running,Men,6,Blue,178,0,178.0,1,178.0,Bank Transfer,Online,Pakistan,Low,3.1
ORD107759,2019-07-16,Adidas,Model-314,Training,Women,7,Red,173,0,173.0,3,519.0,Card,Online,UAE,High,4.0
ORD107760,2018-05-16,Puma,Model-820,Basketball,Unisex,8,Red,208,5,197.6,3,592.8,Card,Online,India,Low,3.9
ORD107761,2024-07-21,Adidas,Model-617,Running,Men,9,Blue,156,10,140.4,4,561.6,Cash,Online,Pakistan,Medium,4.6
ORD107762,2025-11-12,ASICS,Model-815,Running,Men,11,Red,107,5,101.65,1,101.65,Wallet,Retail Store,Pakistan,Medium,3.7
ORD107763,2018-05-12,New Balance,Model-749,Basketball,Unisex,11,Grey,138,0,138.0,2,276.0,Cash,Retail Store,Germany,Low,4.0
ORD107764,2022-10-17,Adidas,Model-917,Gym,Men,8,White,142,15,120.7,1,120.7,Bank Transfer,Online,Pakistan,High,5.0
ORD107765,2023-05-19,ASICS,Model-829,Gym,Women,10,White,188,5,178.6,3,535.8,Bank Transfer,Retail Store,USA,High,4.9
ORD107766,2018-04-20,ASICS,Model-880,Basketball,Unisex,10,Red,96,0,96.0,3,288.0,Card,Online,UAE,Medium,4.8
ORD107767,2023-03-12,ASICS,Model-531,Basketball,Women,9,Blue,63,15,53.55,4,214.2,Wallet,Online,UK,High,4.1
ORD107768,2021-01-13,Adidas,Model-498,Lifestyle,Unisex,10,Blue,150,30,105.0,3,315.0,Card,Online,UAE,High,4.7
ORD107769,2026-11-13,Reebok,Model-142,Gym,Women,9,Grey,119,30,83.3,4,333.2,Bank Transfer,Retail Store,Pakistan,Low,4.0
ORD107770,2025-10-29,New Balance,Model-799,Gym,Unisex,8,Blue,98,30,68.6,3,205.8,Wallet,Online,USA,High,4.1
ORD107771,2022-12-08,ASICS,Model-536,Running,Men,8,Red,121,20,96.8,1,96.8,Cash,Retail Store,India,Low,4.7
ORD107772,2022-11-13,Puma,Model-320,Lifestyle,Unisex,7,Grey,98,15,83.3,2,166.6,Card,Online,Germany,Low,4.6
ORD107773,2023-03-13,Puma,Model-939,Basketball,Unisex,8,White,164,20,131.2,4,524.8,Bank Transfer,Retail Store,India,High,4.1
ORD107774,2019-04-09,Adidas,Model-785,Gym,Unisex,9,Grey,132,30,92.4,4,369.6,Bank Transfer,Retail Store,UK,High,3.9
ORD107775,2021-05-18,Adidas,Model-869,Basketball,Men,6,Grey,108,10,97.2,2,194.4,Cash,Retail Store,UK,Medium,4.9
ORD107776,2025-10-03,Puma,Model-928,Lifestyle,Unisex,6,Black,69,30,48.3,3,144.9,Wallet,Online,Pakistan,Medium,4.0
ORD107777,2021-08-30,Nike,Model-496,Basketball,Unisex,8,Grey,64,10,57.6,1,57.6,Wallet,Retail Store,India,Low,3.2
ORD107778,2023-01-25,Nike,Model-680,Running,Men,10,Red,109,10,98.1,3,294.3,Cash,Online,Germany,Medium,4.0
ORD107779,2018-11-19,Adidas,Model-909,Training,Men,8,Red,62,15,52.7,2,105.4,Cash,Online,Pakistan,Medium,3.3
ORD107780,2019-09-14,Adidas,Model-322,Gym,Women,8,Red,79,10,71.1,2,142.2,Bank Transfer,Retail Store,Pakistan,High,3.3
ORD107781,2020-04-29,Nike,Model-387,Gym,Women,7,Grey,141,15,119.85,4,479.4,Bank Transfer,Retail Store,UAE,Low,4.4
ORD107782,2021-03-15,Adidas,Model-441,Lifestyle,Women,11,Red,213,0,213.0,2,426.0,Cash,Retail Store,Pakistan,Medium,4.1
ORD107783,2024-11-15,Nike,Model-975,Gym,Men,7,Red,127,0,127.0,2,254.0,Card,Online,Germany,Medium,4.8
ORD107784,2020-03-27,Nike,Model-673,Training,Men,8,Black,119,30,83.3,2,166.6,Cash,Online,Germany,High,4.8
ORD107785,2020-12-27,Nike,Model-298,Running,Women,10,Blue,180,15,153.0,3,459.0,Card,Retail Store,Germany,High,3.5
ORD107786,2020-10-17,Adidas,Model-587,Running,Women,9,Black,190,10,171.0,1,171.0,Card,Online,USA,High,4.0
ORD107787,2021-01-04,Puma,Model-972,Running,Unisex,6,Grey,119,15,101.15,4,404.6,Bank Transfer,Retail Store,UK,Medium,4.2
ORD107788,2018-12-18,Puma,Model-652,Gym,Women,6,Blue,212,10,190.8,1,190.8,Card,Retail Store,UAE,Medium,4.8
ORD107789,2020-09-30,Puma,Model-832,Lifestyle,Women,11,Blue,164,20,131.2,4,524.8,Card,Retail Store,USA,Low,4.8
ORD107790,2026-05-09,Nike,Model-196,Gym,Unisex,7,White,181,0,181.0,1,181.0,Wallet,Retail Store,UAE,Low,4.9
ORD107791,2020-01-11,Nike,Model-778,Gym,Unisex,9,Red,169,20,135.2,2,270.4,Wallet,Online,India,Medium,3.9
ORD107792,2020-06-14,Puma,Model-762,Basketball,Men,10,Black,193,20,154.4,4,617.6,Wallet,Online,UAE,High,4.4
ORD107793,2019-05-06,Adidas,Model-760,Basketball,Unisex,9,Red,203,5,192.85,3,578.55,Wallet,Online,UK,Medium,4.7
ORD107794,2025-02-15,Adidas,Model-160,Lifestyle,Men,7,Blue,208,0,208.0,4,832.0,Card,Retail Store,Germany,Low,3.2
ORD107795,2025-11-17,ASICS,Model-131,Training,Men,10,White,119,5,113.05,1,113.05,Cash,Retail Store,India,Medium,3.8
ORD107796,2026-07-10,New Balance,Model-135,Training,Unisex,10,Red,177,5,168.15,4,672.6,Card,Retail Store,UK,High,4.1
ORD107797,2024-11-14,Puma,Model-285,Running,Unisex,8,Black,101,15,85.85,1,85.85,Bank Transfer,Online,UK,Low,4.1
ORD107798,2023-09-15,New Balance,Model-216,Gym,Women,7,Grey,181,0,181.0,1,181.0,Bank Transfer,Retail Store,UAE,Low,3.1
ORD107799,2020-02-07,ASICS,Model-720,Training,Women,11,Blue,98,15,83.3,2,166.6,Card,Online,India,Low,3.6
ORD107800,2023-08-29,Puma,Model-430,Running,Women,6,Blue,165,20,132.0,3,396.0,Wallet,Online,USA,Medium,4.9
ORD107801,2021-05-15,Nike,Model-883,Running,Men,11,Black,126,10,113.4,3,340.2,Bank Transfer,Online,India,High,3.0
ORD107802,2025-02-03,Puma,Model-981,Training,Women,6,Grey,60,15,51.0,2,102.0,Cash,Online,UAE,Medium,4.2
ORD107803,2018-07-04,Puma,Model-325,Basketball,Men,8,Black,119,10,107.1,4,428.4,Cash,Retail Store,Pakistan,Medium,4.7
ORD107804,2021-03-24,Nike,Model-179,Gym,Men,10,Blue,197,0,197.0,4,788.0,Cash,Online,UK,Medium,4.7
ORD107805,2023-08-31,Adidas,Model-805,Training,Women,7,White,88,30,61.6,2,123.2,Bank Transfer,Online,Germany,Low,4.4
ORD107806,2022-08-22,Puma,Model-590,Basketball,Men,10,Black,218,0,218.0,3,654.0,Wallet,Online,Germany,Low,3.2
ORD107807,2021-01-01,ASICS,Model-745,Training,Men,10,White,166,30,116.2,4,464.8,Wallet,Online,Pakistan,Medium,4.8
ORD107808,2018-02-15,Adidas,Model-860,Training,Women,9,White,178,10,160.2,3,480.6,Cash,Retail Store,UAE,Medium,3.6
ORD107809,2022-07-05,Reebok,Model-718,Basketball,Women,6,Red,122,30,85.4,2,170.8,Bank Transfer,Online,Germany,Low,3.7
ORD107810,2020-10-08,Reebok,Model-670,Training,Women,6,Blue,75,30,52.5,3,157.5,Bank Transfer,Retail Store,India,Medium,4.5
